X,Y,PID,SSL,PMPROPERTYID,UBID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,BEPS,BEPS_METRIC_TYPE,PROPERTY_BEPS_METRIC_YEAR,BEPS_PROPERTY_GROUP,PROPERTY_BEPS_METRIC,DISTANCE_FROM_BEPS_ESTIMATED,PERFORMANCE_REQUIREMENT_EST,MEETS_BEPS,LASTUPDATE,LATITUDE,LONGITUDE,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,OBJECTID
-77.0765346344084,38.9427610647589,PM4985823,1829 0056,4985823,,4115 Wisconsin Ave NW,,,4111 WISCONSIN AVE NW,VIVIAN CRESPI TRUSTEE,3,4115 Wisconsin Ave NW,WASHINGTON,DC,20016,1928,Multifamily Housing,50554,53298.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,95,,,Meets BEPS,2023/06/01 04:00:00+00,38.94275327,-77.07653232,393365.2703833,141654.05691066,222253,,{0639A2BF-D56C-2945-E063-782F520A104C},259772
-77.0272851398204,38.9620786552444,PM4985998,2986 0039,4985998,,Walmart Supercenter #5968,,,5929 GEORGIA AVE NW,SCG 5929 GEORGIA AVENUE LLC,4,5929 Georgia Ave NW,WASHINGTON,DC,20011,2013,Wholesale Club/Supercenter,106243,105455.0,64,ENERGYSTARSCORE,2019,Retail_all,23,-35.06%,-20.00%,Does Not Meet BEPS,2023/09/15 04:00:00+00,38.96207086,-77.02728284,397635.44034582,143796.05749321,254296,,{0639A2BF-D56D-2945-E063-782F520A104C},259773
-77.038289270979,38.9062386779597,PM4988493,0182 0078,4988493,,Human Rights Campaign Foundation,,,1215 17TH ST NW,HUMAN RIGHTS CAMPAIGN FOUNDATION,2,1640 Rhode Island Ave. NW,WASHINGTON,DC,20036,1954,Office,54633,59530.0,71,ENERGYSTARSCORE,2019,Office_all,31,-42.06%,-20.00%,Does Not Meet BEPS,2023/09/20 04:00:00+00,38.90623089,-77.03828698,396679.12957829,137597.67700761,242020,,{0639A2BF-D56E-2945-E063-782F520A104C},259774
-77.0407755803336,38.9061006664762,PM4989400,0159 0855,4989400,,1201 Connecticut Novel Coworking LLC (Longfellow Building),,,1201 CONNECTICUT AVE NW,1201 CONNECTICUT NOVEL COWORKING LLC,2,1201 Connecticut Ave NW,WASHINGTON,DC,20036,1940,Office,202675,169043.0,71,ENERGYSTARSCORE,2019,Office_all,80,,,Meets BEPS,2023/05/04 04:00:00+00,38.90609288,-77.04077328,396463.47032332,137582.45015858,285495,,{0639A2BF-D56F-2945-E063-782F520A104C},259775
-77.0163220923397,38.8774811571646,PM4991913,0542 4184,4991913,,Leo at Waterfront Station,Not Applicable: Standalone Property,Not Applicable: Standalone Property,1150 4TH ST SW,BDC SKYHOUSE EAST LLC,6,1150 4th St SW,WASHINGTON,DC,20024,2014,Multifamily Housing,163184,238000.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,74,,,Meets BEPS,2023/05/25 04:00:00+00,38.87747337,-77.01631981,398583.90957422,134404.79654283,307172,,{0639A2BF-D570-2945-E063-782F520A104C},259776
-77.0094358524629,38.8986110705214,PM4993774,0625 0062,4993774,,Six Sixty North Capitol,,,660 NORTH CAPITOL ST NW,660 NORTH CAPITOL STREET PROPERTIES,6,"660 North Capitol Street,NW",WASHINGTON,DC,20001,2016,Office,203000,221798.0,71,ENERGYSTARSCORE,2019,Office_all,80,,,Meets BEPS,2023/05/04 04:00:00+00,38.89860328,-77.00943357,399181.67965928,136750.2966718,310531,,{0639A2BF-D571-2945-E063-782F520A104C},259777
-77.0375086863953,38.9245449776655,PM4998267,2575 0844,4998267,,Embassy Tower (mb034),,,1620 FULLER STREET NW,EMBASSY TOWER LLC,1,1620 Fuller St NW,WASHINGTON,DC,20009,1932,Multifamily Housing,72924,72924.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,71,,,Meets BEPS,2023/05/04 04:00:00+00,38.92453719,-77.03750639,396747.66997225,139629.80045295,235852,,{0639A2BF-D572-2945-E063-782F520A104C},259778
-77.0236396707447,38.9336668832586,PM5004402,1805 0802,5004402,,3900 Watson Place,5004402,3900 Watson Place,3900 WATSON PL NW,3900 WATSON PLACE NW INC,3,3900 Watson Place NW,WASHINGTON,DC,20016,1959,Multifamily Housing,262800,131400.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,34,-19.27%,-19.27%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.93365909,-77.02363738,397950.56980827,140642.00709363,223992,,{0639A2BF-D573-2945-E063-782F520A104C},259779
-76.9327503618272,38.8789650241057,PM5007869,5359 0324,5007869,,JW King Senior Center,,,4638 H ST SE,J W KING SENIORS LIMITED PRTNSHP,7,"4638 H Street, SE",WASHINGTON,DC,20019,2006,Multifamily Housing,81264,81264.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,88,,,Meets BEPS,2023/05/04 04:00:00+00,38.87895724,-76.9327481,405835.41004472,134571.54026072,300715,,{0639A2BF-D574-2945-E063-782F520A104C},259780
-77.0388697670453,38.9060282583743,PM5011813,0160 0037,5011813,,1200 17th Street,,,1200 17TH ST NW,1200 17TH STREET INVESTORS LLC,2,"1200 17th Street, NW",WASHINGTON,DC,20036,2014,Office,175383,188200.0,71,ENERGYSTARSCORE,2019,Office_all,75,,,Meets BEPS,2023/06/22 04:00:00+00,38.90602047,-77.03886747,396628.77008987,137574.33995425,241784,,{0639A2BF-D575-2945-E063-782F520A104C},259781
-76.9841309727586,38.9144367836796,PM5013045,4093 0022,5013045,,Jemal's Pappas Tomatos,,,1401 OKIE ST NE,JEMAL'S PAPPAS TOMATO'S LLC,5,1401 Okie Street NE,WASHINGTON,DC,20002,1937,Other - Restaurant/Bar,124380,131620.0,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,2023/09/21 04:00:00+00,38.91442899,-76.98412869,401376.4602848,138507.15678017,286133,,{0639A2BF-D576-2945-E063-782F520A104C},259782
-77.0065691150614,38.9040334247605,PM5019130,0673 0847,5019130,,TA0121 - 1100 FIRST ST,,,1100 1ST ST NE,UNIZO REAL ESTATE DC FOUR LLC,6,1100 FIRST ST,WASHINGTON,DC,20002,2009,Office,360000,350327.0,71,ENERGYSTARSCORE,2019,Office_all,80,,,Meets BEPS,2023/05/04 04:00:00+00,38.90402564,-77.00656683,399430.39993348,137352.20044453,301064,,{0639A2BF-D577-2945-E063-782F520A104C},259783
-77.0088911690704,38.8238157316825,PM5021516,2595 1055,5021516,,Monsenor Romero Apts: Monsenor Romero,,,3145 MOUNT PLEASANT ST NW,3354 MOUNT PLEASANT ST LP,1,3145 Mount Pleasant Street Northwest,WASHINGTON,DC,20010,2014,Multifamily Housing,58040,57451.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,91,,,Meets BEPS,2023/05/04 04:00:00+00,38.82380796,-77.00888889,399228.11977462,128447.4670893,236417,,{0639A2BF-D578-2945-E063-782F520A104C},259784
-77.0055967018322,38.8796369897646,PM5037186,0695 0831,5037186,,Ore 82- Greystar,,,82 I STREET SE,NEW JERSEY AVE,6,"82 I St, SE",WASHINGTON,DC,20003,2016,Multifamily Housing,208460,282568.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,80,,,Meets BEPS,2023/05/04 04:00:00+00,38.87962921,-77.00559442,399514.57980867,134643.99945685,307326,,{0639A2BF-D579-2945-E063-782F520A104C},259785
-77.0086674524222,38.9540758754185,PM5047461,3698 0016,5047461,,East Coast: North Capitol at Plymouth,,,5233 NORTH CAPITOL ST NE,NORTH CAPITOL AT PLYMOUTH INC,5,5233 North Capitol Street Northeast,WASHINGTON,DC,20011,2005,Multifamily Housing,60487,60487.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,53,-8.55%,-8.55%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.95406808,-77.00866516,399248.9202497,142907.35737226,298101,,{0639A2BF-D57A-2945-E063-782F520A104C},259786
-77.0646220152934,38.9468755231387,PM5093099,2046 0004,5093099,,Park Van Ness (pv70),,,4455 CONNECTICUT AVE NW,SAUL SUBSIDIARY II LIMITED PARTNERSHIP,3,4455 Connecticut Ave NW,WASHINGTON,DC,20008,2016,Multifamily Housing,290002,279617.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,40,-15.96%,-15.96%,Does Not Meet BEPS,2023/09/25 04:00:00+00,38.94686773,-77.06461971,394398.31989306,142110.00023236,284922,,{0639A2BF-D57B-2945-E063-782F520A104C},259787
-77.0349888775773,38.9040351259036,PM5093497,0197 0863,5093497,,Midtown Center,,,1100 15TH ST NW,1100 15TH STREET LLC,2,1100 15th Street NW,WASHINGTON,DC,20005,2017,Office,1100000,865000.0,71,ENERGYSTARSCORE,2019,Office_all,86,,,Meets BEPS,2023/05/04 04:00:00+00,38.90402734,-77.03498658,396965.30025149,137352.95019992,278811,,{0639A2BF-D57C-2945-E063-782F520A104C},259788
-77.031548912855,38.8970270339543,PM5133861,0254 0053,5133861,,CXP - National Press Building,,,529 14TH ST NW,WILSON NPB LLC,2,529 14th St NW,WASHINGTON,DC,20004,1926,Office,982437,590569.0,71,ENERGYSTARSCORE,2019,Office_all,51,-24.94%,-20.00%,Does Not Meet BEPS,2023/08/16 04:00:00+00,38.89701925,-77.03154662,397263.40997194,136574.8872738,301074,,{0639A2BF-D57D-2945-E063-782F520A104C},259789
-77.0203755785893,38.9019361916112,PM5134091,0484W 0025,5134091,,601 Massachusetts Avenue,Not Applicable: Standalone Property,Not Applicable: Standalone Property,611 MASSACHUSETTS AVE NW,635 MASS AVE LLC,6,601 Massachusetts Ave. NW,WASHINGTON,DC,20001,2015,Office,526768,502968.0,71,ENERGYSTARSCORE,2019,Office_all,78,,,Meets BEPS,2023/05/04 04:00:00+00,38.9019284,-77.02037329,398232.78987753,137119.56657999,305814,,{0639A2BF-D57E-2945-E063-782F520A104C},259790
-77.0799500833609,38.9456562049145,PM5241330,1728 0001,5241330,,WCL Tenley,,,4300 NEBRASKA AVE NW,AMERICAN UNIVERSITY,3,4300 Nebraska Ave NW,WASHINGTON,DC,20016,2015,College/University,156934,347027.0,180,Blended Custom Source Energy Use Intensity (EUI),2019,American University Law Campus,113.7,,,Meets BEPS,2023/05/04 04:00:00+00,38.94564841,-77.07994777,393069.4601849,141975.69694409,284892,,{0639A2BF-D57F-2945-E063-782F520A104C},259791
-77.0444553664476,38.9159316337578,PM5765639,2535 0832,5765639,,The Hepburn,,,1901 CONNECTICUT AVE NW,DUPONT DC INVESTORS LLC,1,1901 Connecticut Ave NW,WASHINGTON,DC,20009,2016,Multifamily Housing,195500,226209.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,71,,,Meets BEPS,2023/09/18 04:00:00+00,38.91592384,-77.04445307,396144.82983447,138673.91655523,311657,,{0639A2BF-D580-2945-E063-782F520A104C},259792
-77.0186341192305,38.8742781452398,PM5770631,0503 0116,5770631,,"Harbour Square Owners, Inc.",,,500 N ST SW,HARBOUR SQUARE OWERS INC,6,"500 N Street, SW",WASHINGTON,DC,20024,1966,Multifamily Housing,663600,729310.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,41,-15.42%,-15.42%,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.87427036,-77.01863183,398383.22012665,134049.27667508,276667,,{0639A2BF-D581-2945-E063-782F520A104C},259793
-77.032493062308,38.9105047151776,PM5772336,0209 2675,5772336,,Lofts at 1401 Churchstreet Condominium,,,1401 CHURCH ST NW,1401 CHURCH ST CONDOMINIUM,2,1401 Church St NW,WASHINGTON,DC,20036,2005,Multifamily Housing,77809,77809.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,11,-33.72%,-20.00%,Does Not Meet BEPS,2023/05/10 04:00:00+00,38.91049693,-77.03249077,397182.03982765,138071.04743581,298454,,{0639A2BF-D582-2945-E063-782F520A104C},259794
-77.0554846587042,38.9319295713827,PM5777945,"2214 0806; 2214 0807",5777945,,Kennedy-Warren Apartments (tk18),5777945,Kennedy-Warren Apartments (tk18),3133 CONNECTICUT AVE NW,THE KLINGLE CORPORATION INC,3,3131 Connecticut Ave NW,WASHINGTON,DC,20008,1931,Multifamily Housing,484056,563400.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,41,-15.42%,-15.42%,Does Not Meet BEPS,2023/09/18 04:00:00+00,38.93192178,-77.05548236,395189.39964777,140450.34713115,294459,,{0639A2BF-D583-2945-E063-782F520A104C},259795
-77.0340493439121,38.9179422131934,PM5777992,0204 0847,5777992,,Berkshire 15 (bh20),,,2011 15TH ST NW,BMIRF BERKSHIRE15 LLC,1,2011 15th Street NW,WASHINGTON,DC,20009,2016,Multifamily Housing,108936,82607.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,69,,,Meets BEPS,2023/08/03 04:00:00+00,38.91793442,-77.03404705,397047.36988505,138896.71970594,310598,,{0639A2BF-D584-2945-E063-782F520A104C},259796
-77.0330622536908,38.9203681425169,PM5780344,2660 0238,5780344,,Milestone on Belmont,,,1430 BELMONT ST NW,E & G DC CO-OP OWNER LLC,1,1430 Belmont Street NW,WASHINGTON,DC,20009,1928,Multifamily Housing,51150,53425.0,,,,,,,,Does Not Meet BEPS: Incomplete/Missing Report,2023/09/25 04:00:00+00,38.92036035,-77.03305996,397133.0698797,139165.98683941,234159,,{0639A2BF-D585-2945-E063-782F520A104C},259797
-77.0011813027037,38.8809994660257,PM5785076,0796 0842,5785076,,Giddings Associates,,,315 G ST SE,"RAMSEY, LARA E",6,"315 G Street, SE",WASHINGTON,DC,20003,1887,Fitness Center/Health Club/Gym,60462,60462.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,240.3,-14.27%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.88099168,-77.00117902,399897.69999636,134795.22981058,278336,,{0639A2BF-D586-2945-E063-782F520A104C},259798
-77.0535693938007,38.9021024301113,PM5785904,"0016 0093; 0016 0863",5785904,,Claridge House Cooperative: 950 25th Street Northwest,,,950 25TH ST NW,CLARIDGE H COOPERATIVE,2,950 25th Street Northwest,WASHINGTON,DC,20037,1960,Multifamily Housing,144466,373216.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,86,,,Meets BEPS,2023/05/04 04:00:00+00,38.90209464,-77.05356709,395353.52029946,137139.18661253,277542,,{0639A2BF-D587-2945-E063-782F520A104C},259799
-77.0246821880249,38.9366411190405,PM5786350,"2900 0824; 2900 0825",5786350,,Park Place at Petworth,,,3720 GEORGIA AVE NW,THE REALTY ASSOCIATES FUND X LP,4,850 Quincy Street NW,WASHINGTON,DC,20011,2009,Multifamily Housing,223707,240562.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,70,,,Meets BEPS,2023/05/04 04:00:00+00,38.93663332,-77.02467989,397860.27039538,140972.19651384,307511,,{0639A2BF-D588-2945-E063-782F520A104C},259800
-76.954583531552,38.884012839862,PM5790932,PAR 02030087,5790932,,Anacostia Gardens,,,3600 ELY PL SE,ANACOSTIA GARDENS OWNER LLC,7,3600 Ely Place SE,WASHINGTON,DC,20019,1963,Multifamily Housing,97084,97084.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,69,,,Meets BEPS,2023/05/04 04:00:00+00,38.88400505,-76.95458126,403940.68027216,135130.71664485,33069,,{0639A2BF-D589-2945-E063-782F520A104C},259801
-77.0250632954758,38.9391917914171,PM5806866,2906 7000,5806866,,3 Tree Flats: 3910 Georgia Avenue,,,3910 GEORGIA AVE NW,3910 GEORGIA AVE ASSOCIATES LP II,4,3910 Georgia Avenue,WASHINGTON,DC,20012,2010,Multifamily Housing,118950,122904.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,64,-1.44%,-1.44%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.939184,-77.025061,397827.30615079,141255.35341564,224826,,{0639A2BF-D58A-2945-E063-782F520A104C},259802
-76.9784402930296,38.8549860298618,PM5806974,2892 0915,5806974,,32 Thirty-Two Apartments: 3232 Georgia Avenue Northwest,,,3232 GEORGIA AVE NW,3232 GEORGIA RETAIL LLC,1,3232 Georgia Avenue Northwest,WASHINGTON,DC,20010,2013,Multifamily Housing,100000,85815.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,82,,,Meets BEPS,2023/07/28 04:00:00+00,38.85497825,-76.97843802,401871.54990875,131907.76700587,308223,,{0639A2BF-D58B-2945-E063-782F520A104C},259803
-76.9520022112512,38.8917883915044,PM5806975,5046E 0047,5806975,,Allen House: 3760 Minnesota Avenue Northeast,,,3760 MINNESOTA AVE NE,UPPER ROOM HOUSING CORPORATION,7,3760 Minnesota Avenue Northeast,WASHINGTON,DC,20019,1991,Multifamily Housing,73776,67167.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,87,,,Meets BEPS,2023/08/18 04:00:00+00,38.8917806,-76.95199994,404164.19027472,135993.97764737,30794,,{0639A2BF-D58C-2945-E063-782F520A104C},259804
-77.0241839906823,38.9185064040188,PM5807330,2873 1927,5807330,,The Floridian,,,919 FLORIDA AVE NW,THE FLORIDIAN CONDO,1,919-929 Florida Ave NW,WASHINGTON,DC,20001,2007,Multifamily Housing,100401,100401.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,6,-38.55%,-20.00%,Does Not Meet BEPS,2023/07/12 04:00:00+00,38.91849861,-77.0241817,397902.92986842,138959.0766678,218794,,{0639A2BF-D58D-2945-E063-782F520A104C},259805
-77.0527026152289,38.9070099452575,PM5809050,0024 1008,5809050,,"Sodium, LLC",,,2450 N ST NW,SODIUM LLC,2,"2450 N Street, NW",WASHINGTON,DC,20037,1990,Office,130580,101675.0,71,ENERGYSTARSCORE,2019,Office_all,29,-43.62%,-20.00%,Does Not Meet BEPS,2023/06/28 04:00:00+00,38.90700216,-77.05270031,395429.02042107,137683.91726469,259698,,{0639A2BF-D58E-2945-E063-782F520A104C},259806
-76.9335333118066,38.8816115709207,PM5811456,5358 0145,5811456,,Benning,,,4837 BENNING RD SE,KIP DC,7,4801 Benning Rd. SE,WASHINGTON,DC,20019,2008,K-12 School,84684,84681.0,36,ENERGYSTARSCORE,2019,K-12 School,24,-12.20%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.88160378,-76.93353105,405767.26000833,134865.27656025,17421,,{0639A2BF-D58F-2945-E063-782F520A104C},259807
-76.9880520416557,38.8566271232478,PM5811457,5872 0950,5811457,,Douglass,,,2600 DOUGLAS PLACE SE,DISTRICT OF COLUMBIA,8,2600 Douglass Rd. SE,WASHINGTON,DC,20020,2010,K-12 School,155871,142470.0,36,ENERGYSTARSCORE,2019,K-12 School,30,-6.09%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.85661934,-76.98804976,401037.2403891,132089.78662717,311456,,{0639A2BF-D590-2945-E063-782F520A104C},259808
-77.0181196266331,38.909894180151,PM5811459,0510 0163,5811459,,Shaw,,,421 P STREET NW,DISTRICT OF COLUMBIA,2,421 P St. NW,WASHINGTON,DC,20001,2010,K-12 School,42213,100625.0,36,ENERGYSTARSCORE,2019,K-12 School,14,-23.19%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.90988639,-77.01811734,398428.64972674,138002.92692956,294487,,{0639A2BF-D591-2945-E063-782F520A104C},259809
-76.9246471557199,38.891955998915,PM5811460,5236 0104,5811460,,Smilow,,,5300 BLAINE ST NE,KIPP DC,7,5300 Blaine St. NE,WASHINGTON,DC,20019,1999,K-12 School,79970,107097.0,36,ENERGYSTARSCORE,2019,K-12 School,47,,,Meets BEPS,2023/05/04 04:00:00+00,38.89194821,-76.9246449,406537.32966549,136014.18705102,304054,,{0639A2BF-D592-2945-E063-782F520A104C},259810
-76.9811382901974,38.9080817643448,PM5811461,4079 0261,5811461,,Webb,,,1375 MOUNT OLIVET ROAD NE,DISTRICT OF COLUMBIA,5,1375 Mt. Olivet Rd. NE,WASHINGTON,DC,20002,2013,K-12 School,108626,102000.0,36,ENERGYSTARSCORE,2019,K-12 School,36,,,Meets BEPS,2023/05/04 04:00:00+00,38.90807397,-76.98113601,401636.15017721,137801.74657644,286108,,{0639A2BF-D593-2945-E063-782F520A104C},259811
-76.974933731971,38.8649776526682,PM5812805,5627 0099,5812805,,Marbury Plaza,,,2308 GOOD HOPE RD SE,MP PPH LLC,8,2300 Good Hope Road SE,WASHINGTON,DC,20020,1966,Multifamily Housing,870359,870359.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,57,-6.08%,-6.08%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.86496987,-76.97493146,402175.60985893,133016.98693273,286775,,{0639A2BF-D594-2945-E063-782F520A104C},259812
-77.0446846640391,38.9053631372503,PM5813424,0117 0076,5813424,,"Meitnerium Alpha, LLC",,,1195 20TH ST NW,MEITNERIUM ALPHA LLC,2,1990 M St,WASHINGTON,DC,20036,1971,Office,153905,112197.0,71,ENERGYSTARSCORE,2019,Office_all,41,-33.99%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.90535535,-77.04468237,396124.36967564,137500.73704025,241073,,{0639A2BF-D595-2945-E063-782F520A104C},259813
-77.0084338772853,38.8316522604992,PM5814316,6150 5218,5814316,,Trinity Plaza,,,21 ATLANTIC ST SW,TRINITY PLAZA LLC,8,21 Atlantic St SW,WASHINGTON,DC,20032,2015,Multifamily Housing,78348,58513.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,88,,,Meets BEPS,2023/05/04 04:00:00+00,38.83164449,-77.0084316,399267.90959069,129317.37039829,52006,,{0639A2BF-D596-2945-E063-782F520A104C},259814
-77.0115468442188,38.9028201268265,PM5815464,0621 0248,5815464,,Severna on K,,,43 K ST NW,SEVERNA PHASE II LLC,6,43 K St NW,WASHINGTON,DC,20001,2015,Multifamily Housing,152325,136141.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,82,,,Meets BEPS,2023/05/04 04:00:00+00,38.90281234,-77.01154456,398998.61973234,137217.55716745,310112,,{0639A2BF-D597-2945-E063-782F520A104C},259815
-77.0334724011244,38.9271879829222,PM5821035,2670 0835,5821035,,"Selenium, LLC",,,1420 COLUMBIA RD NW,SELENIUM LLC,1,"1420 Columbia Rd, NW",WASHINGTON,DC,20009,1910,K-12 School,86675,71576.0,36,ENERGYSTARSCORE,2019,K-12 School,56,,,Meets BEPS,2023/05/04 04:00:00+00,38.92718019,-77.03347011,397097.77960997,139923.05994539,234355,,{0639A2BF-D598-2945-E063-782F520A104C},259816
-77.0171262579719,38.8802869765258,PM5823132,0540 2838,5823132,,Potomac Place Tower,,,800 4TH ST SW,POTOMAC PLACE TOWER CONDO,6,800 4th Street SW,WASHINGTON,DC,20024,1959,Multifamily Housing,251028,249516.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,32,-20.37%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.88027919,-77.01712397,398514.19002638,134716.27667318,79541,,{0639A2BF-D599-2945-E063-782F520A104C},259817
-77.0323880819947,38.96470887093,PM5824478,2790 0812,5824478,,Fort Stevens Place,,,1339 FORT STEVENS DRIVE NW,FT STEVENS PLACE LLC,4,1339 Fort Stevens Place NW,WASHINGTON,DC,20011,1954,Multifamily Housing,57925,53000.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,60,-4.16%,-4.16%,Does Not Meet BEPS,2023/08/15 04:00:00+00,38.96470107,-77.03238578,397193.28038232,144088.17989965,259562,,{0639A2BF-D59A-2945-E063-782F520A104C},259818
-77.0187840778823,38.8774597344615,PM5825075,0542 4235,5825075,,Lex at Waterfront Station,Not Applicable: Standalone Property,Not Applicable: Standalone Property,1151 4TH ST SW,SKY HOUSE II,6,1151 4TH ST SW,WASHINGTON,DC,20024,2015,Multifamily Housing,176618,248000.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,79,,,Meets BEPS,2023/05/04 04:00:00+00,38.87745195,-77.01878179,398370.27998881,134402.45983216,307157,,{0639A2BF-D59B-2945-E063-782F520A104C},259819
-77.0369603134304,38.9042630337461,PM5826641,0183 0105,5826641,,William Calomiris Building,,,1112 16TH ST NW,GWC DISTRICT RESIDENTIAL LLC,2,1112 16th Street NW,WASHINGTON,DC,20036,1940,Office,58049,62100.0,71,ENERGYSTARSCORE,2019,Office_all,47,-28.72%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.90425525,-77.03695802,396794.30983745,137378.31743653,242024,,{0639A2BF-D59C-2945-E063-782F520A104C},259820
-77.0381310764228,38.9040561859983,PM5829,0183 0857,5829,,1101 17th Street,,,1101 17TH ST NW,CESC 1101 17TH STREET LIMITED PARTNERSHIP,2,1101 17th Street N.W.,WASHINGTON,DC,20036,1964,Office,330550,231396.0,71,ENERGYSTARSCORE,2019,Office_all,69,-3.20%,-3.20%,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.9040484,-77.03812878,396692.75006638,137355.39717693,278813,,{0639A2BF-D59D-2945-E063-782F520A104C},259821
-77.0734463447896,38.9268684317375,PM5830048,1930 1076,5830048,,The Worland Condomminium,,,2828 WISCONSIN AVE NW,THE WORLAND CONDOMINIUM,3,2828 Wisconsin Avenue,WASHINGTON,DC,20007,1977,Multifamily Housing,62269,62269.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,99,,,Meets BEPS,2023/05/04 04:00:00+00,38.92686064,-77.07344404,393631.57971718,139889.61690407,274838,,{0639A2BF-D59E-2945-E063-782F520A104C},259822
-77.0584950671341,38.9363926196037,PM5831585,2222 0015,5831585,,Sam's Park & Shop,,,3525 CONNECTICUT AVENUE NW,"AP 3501 -3529 CONNECTICUT AVE,LP",3,Connecticut Ave & Ordway,WASHINGTON,DC,20036,1995,Strip Mall,53447,50427.0,228,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Strip shopping mall,235.6,-3.23%,-3.23%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.93638483,-77.05849276,394928.70027387,140945.94741557,900585,,{0639A2BF-D59F-2945-E063-782F520A104C},259823
-76.948937247936,38.8959319517964,PM5831703,5052 0811,5831703,,Park 7,,,4020 MINNESOTA AVE NE,PARK 7 RESIDENTIAL LAfA,7,4020 Minnesota Ave NE,WASHINGTON,DC,20019,2014,Multifamily Housing,375000,373509.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,56,-6.72%,-6.72%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.89592416,-76.94893498,404429.83004802,136454.0897203,310430,,{0639A2BF-D5A0-2945-E063-782F520A104C},259824
-77.0342079744517,38.9284412769494,PM5831704,2672 0889,5831704,,Highland Park II,,,1436 IRVING ST NW,HIGHLAND PARK WEST INVESTORS LLC,1,1444 Irving Street NW,WASHINGTON,DC,20010,2013,Multifamily Housing,268299,148440.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,96,,,Meets BEPS,2023/05/04 04:00:00+00,38.92843348,-77.03420568,397034.04987181,140062.20952323,306034,,{0639A2BF-D5A1-2945-E063-782F520A104C},259825
-77.0336236499813,38.9285307819781,PM5831705,2672 0888,5831705,,Highland Park I,,,1400 IRVING ST NW,COLUMBIA HEIGHTS VENTURES PARCEL 26 LLC,1,1400 Irving Street NW,WASHINGTON,DC,20010,2007,Multifamily Housing,288311,288311.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,50,-10.32%,-10.32%,Does Not Meet BEPS,2023/08/03 04:00:00+00,38.92852299,-77.03362135,397084.72036679,140072.12707933,302718,,{0639A2BF-D5A2-2945-E063-782F520A104C},259826
